intersection_id,tollgate_id,starting_time,avg_travel_time,week,hour,minute,holidays,index,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,cross_in_number,cross_out_number,length,link_count,3_length,3_count,1_length,1_count,2_length,2_count,4_length,4_count
B,1,2016-07-19 10:20:00,170.595,2,10,20,0,147,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 10:40:00,79.57,2,10,40,0,148,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 11:00:00,54.46,2,11,0,0,148,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 11:20:00,84.73666666666666,2,11,20,0,148,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 11:40:00,115.01333333333332,2,11,40,0,148,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 12:00:00,145.29,2,12,0,0,148,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 12:20:00,71.365,2,12,20,0,148,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 12:40:00,23.19,2,12,40,0,148,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 13:00:00,81.92,2,13,0,0,148,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 13:20:00,140.65,2,13,20,0,148,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 13:40:00,99.61333333333333,2,13,40,0,149,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 14:00:00,179.97666666666666,2,14,0,0,149,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 14:20:00,160.785,2,14,20,0,149,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 14:40:00,67.3,2,14,40,0,149,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 15:00:00,115.555,2,15,0,0,149,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 15:20:00,163.81,2,15,20,0,149,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 15:40:00,90.01,2,15,40,0,149,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 16:00:00,97.825,2,16,0,0,149,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 16:20:00,105.64,2,16,20,0,149,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 16:40:00,122.31,2,16,40,0,150,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 17:00:00,174.254,2,17,0,0,150,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 17:20:00,226.19799999999998,2,17,20,0,150,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 17:40:00,278.14199999999994,2,17,40,0,150,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 18:00:00,330.086,2,18,0,0,150,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 18:20:00,382.03,2,18,20,0,150,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 18:40:00,338.66999999999996,2,18,40,0,150,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 19:00:00,295.31,2,19,0,0,150,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 19:20:00,205.155,2,19,20,0,150,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 19:40:00,115.0,2,19,40,0,151,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 20:00:00,128.65,2,20,0,0,151,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 20:20:00,130.58666666666667,2,20,20,0,151,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 20:40:00,132.52333333333334,2,20,40,0,151,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 21:00:00,134.46,2,21,0,0,151,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 21:20:00,155.63,2,21,20,0,151,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 21:40:00,129.93,2,21,40,0,151,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 22:00:00,127.16466666666668,2,22,0,0,151,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 22:20:00,124.39933333333335,2,22,20,0,151,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 22:40:00,121.63400000000001,2,22,40,0,152,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 23:00:00,118.86866666666667,2,23,0,0,152,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 23:20:00,116.10333333333334,2,23,20,0,152,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-19 23:40:00,113.33800000000001,2,23,40,0,152,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 00:00:00,110.57266666666668,3,0,0,0,152,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 00:20:00,107.80733333333333,3,0,20,0,152,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 00:40:00,105.042,3,0,40,0,152,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 01:00:00,102.27666666666667,3,1,0,0,152,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 01:20:00,99.51133333333334,3,1,20,0,152,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 01:40:00,96.74600000000001,3,1,40,0,153,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 02:00:00,93.98066666666668,3,2,0,0,153,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 02:20:00,91.21533333333335,3,2,20,0,153,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 02:40:00,88.45,3,2,40,0,153,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 03:00:00,91.873,3,3,0,0,153,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 03:20:00,95.296,3,3,20,0,153,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 03:40:00,98.71900000000001,3,3,40,0,153,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 04:00:00,102.14200000000001,3,4,0,0,153,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 04:20:00,105.565,3,4,20,0,153,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 04:40:00,108.988,3,4,40,0,154,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 05:00:00,112.411,3,5,0,0,154,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 05:20:00,115.834,3,5,20,0,154,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 05:40:00,119.257,3,5,40,0,154,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 06:00:00,122.68,3,6,0,0,154,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 06:20:00,67.35499999999999,3,6,20,0,154,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 06:40:00,179.50666666666666,3,6,40,0,154,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 07:00:00,137.825,3,7,0,0,154,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 07:20:00,98.19999999999999,3,7,20,0,154,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 07:40:00,94.11,3,7,40,0,155,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 08:00:00,212.31,3,8,0,0,155,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 08:20:00,192.02,3,8,20,0,155,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 08:40:00,171.73,3,8,40,0,155,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 09:00:00,151.44,3,9,0,0,155,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 09:20:00,115.11,3,9,20,0,155,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 09:40:00,155.405,3,9,40,0,155,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 10:00:00,107.35,3,10,0,0,155,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 10:20:00,105.87333333333333,3,10,20,0,155,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 10:40:00,104.39666666666666,3,10,40,0,156,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 11:00:00,102.92,3,11,0,0,156,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 11:20:00,100.56,3,11,20,0,156,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 11:40:00,98.19999999999999,3,11,40,0,156,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 12:00:00,94.755,3,12,0,0,156,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 12:20:00,91.31,3,12,20,0,156,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 12:40:00,126.83166666666666,3,12,40,0,156,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 13:00:00,162.35333333333332,3,13,0,0,156,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 13:20:00,197.13166666666666,3,13,20,0,156,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 13:40:00,231.91,3,13,40,0,157,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 14:00:00,155.32999999999996,3,14,0,0,157,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 14:20:00,159.89,3,14,20,0,157,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 14:40:00,215.22,3,14,40,0,157,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 15:00:00,146.8,3,15,0,0,157,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 15:20:00,146.14333333333335,3,15,20,0,157,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 15:40:00,145.48666666666665,3,15,40,0,157,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 16:00:00,144.82999999999998,3,16,0,0,157,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 16:20:00,142.42166666666665,3,16,20,0,157,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 16:40:00,140.01333333333332,3,16,40,0,158,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 17:00:00,137.605,3,17,0,0,158,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 17:20:00,135.19666666666666,3,17,20,0,158,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 17:40:00,132.78833333333333,3,17,40,0,158,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 18:00:00,130.38,3,18,0,0,158,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 18:20:00,127.97166666666666,3,18,20,0,158,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 18:40:00,125.56333333333333,3,18,40,0,158,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 19:00:00,123.155,3,19,0,0,158,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 19:20:00,120.74666666666667,3,19,20,0,158,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 19:40:00,118.33833333333334,3,19,40,0,159,1001.7,1006.5,222.0,2.3,27.3,79.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 20:00:00,115.93,3,20,0,0,159,1001.7,1006.5,222.0,2.3,27.3,79.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 20:20:00,111.71000000000001,3,20,20,0,159,1001.7,1006.5,222.0,2.3,27.3,79.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 20:40:00,107.49,3,20,40,0,159,1001.7,1006.5,222.0,2.3,27.3,79.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 21:00:00,111.0625,3,21,0,0,159,1001.7,1006.5,222.0,2.3,27.3,79.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 21:20:00,114.63499999999999,3,21,20,0,159,1001.7,1006.5,222.0,2.3,27.3,79.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 21:40:00,118.2075,3,21,40,0,159,1001.7,1006.5,222.0,2.3,27.3,79.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
B,1,2016-07-20 22:00:00,121.78,3,22,0,0,159,1001.7,1006.5,222.0,2.3,27.3,79.0,0.0,2,1,821,9,180.0,1.0,275,4,222.0,2.0,144.0,2.0
