intersection_id,tollgate_id,starting_time,avg_travel_time,week,hour,minute,holidays,index,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,cross_in_number,cross_out_number,length,link_count,3_length,3_count,1_length,1_count,2_length,2_count,4_length,4_count
A,3,2016-07-19 10:00:00,99.0375,2,10,0,0,147,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 10:20:00,129.29999999999998,2,10,20,0,147,998.7,1003.5,218.0,2.0,31.5,69.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 10:40:00,121.10285714285716,2,10,40,0,148,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 11:00:00,104.78599999999999,2,11,0,0,148,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 11:20:00,82.08333333333333,2,11,20,0,148,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 11:40:00,86.68,2,11,40,0,148,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 12:00:00,108.73500000000001,2,12,0,0,148,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 12:20:00,95.43,2,12,20,0,148,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 12:40:00,96.38142857142857,2,12,40,0,148,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 13:00:00,99.28999999999999,2,13,0,0,148,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 13:20:00,93.23285714285714,2,13,20,0,148,1000.2,1005.0,215.0,0.7,30.0,77.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 13:40:00,102.91714285714286,2,13,40,0,149,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 14:00:00,96.91799999999998,2,14,0,0,149,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 14:20:00,101.41125000000001,2,14,20,0,149,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 14:40:00,100.74333333333334,2,14,40,0,149,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 15:00:00,106.75999999999999,2,15,0,0,149,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 15:20:00,102.5125,2,15,20,0,149,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 15:40:00,112.322,2,15,40,0,149,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 16:00:00,126.61111111111111,2,16,0,0,149,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 16:20:00,95.4525,2,16,20,0,149,1001.0,1005.8,202.0,1.5,29.0,80.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 16:40:00,116.1375,2,16,40,0,150,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 17:00:00,182.456,2,17,0,0,150,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 17:20:00,114.10333333333334,2,17,20,0,150,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 17:40:00,102.4675,2,17,40,0,150,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 18:00:00,99.145,2,18,0,0,150,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 18:20:00,109.124,2,18,20,0,150,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 18:40:00,132.73000000000002,2,18,40,0,150,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 19:00:00,108.42,2,19,0,0,150,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 19:20:00,121.272,2,19,20,0,150,999.6,1004.4,198.0,2.1,27.7,88.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 19:40:00,128.9157142857143,2,19,40,0,151,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 20:00:00,113.02,2,20,0,0,151,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 20:20:00,105.55,2,20,20,0,151,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 20:40:00,106.33,2,20,40,0,151,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 21:00:00,115.58666666666666,2,21,0,0,151,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 21:20:00,106.19500000000001,2,21,20,0,151,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 21:40:00,123.7225,2,21,40,0,151,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 22:00:00,141.25,2,22,0,0,151,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 22:20:00,87.91333333333334,2,22,20,0,151,999.0,1003.8,208.0,2.0,26.5,93.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 22:40:00,87.20500000000001,2,22,40,0,152,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 23:00:00,86.49666666666667,2,23,0,0,152,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 23:20:00,85.78833333333333,2,23,20,0,152,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-19 23:40:00,85.08,2,23,40,0,152,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 00:00:00,81.05,3,0,0,0,152,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 00:20:00,62.65,3,0,20,0,152,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 00:40:00,72.82333333333334,3,0,40,0,152,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 01:00:00,82.99666666666667,3,1,0,0,152,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 01:20:00,93.17,3,1,20,0,152,1000.2,1005.0,200.0,2.9,30.3,72.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 01:40:00,107.075,3,1,40,0,153,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 02:00:00,94.58250000000001,3,2,0,0,153,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 02:20:00,82.09,3,2,20,0,153,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 02:40:00,88.01666666666667,3,2,40,0,153,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 03:00:00,93.94333333333334,3,3,0,0,153,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 03:20:00,99.87,3,3,20,0,153,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 03:40:00,121.965,3,3,40,0,153,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 04:00:00,144.06,3,4,0,0,153,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 04:20:00,77.24,3,4,20,0,153,999.7,1004.5,207.0,5.4,34.8,48.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 04:40:00,84.6,3,4,40,0,154,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 05:00:00,91.96,3,5,0,0,154,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 05:20:00,99.32,3,5,20,0,154,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 05:40:00,151.55,3,5,40,0,154,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 06:00:00,97.48,3,6,0,0,154,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 06:20:00,89.66499999999999,3,6,20,0,154,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 06:40:00,81.85,3,6,40,0,154,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 07:00:00,142.06,3,7,0,0,154,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 07:20:00,138.41000000000003,3,7,20,0,154,998.7,1003.5,199.0,4.7,37.1,41.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 07:40:00,128.13333333333333,3,7,40,0,155,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 08:00:00,140.35714285714286,3,8,0,0,155,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 08:20:00,192.6811111111111,3,8,20,0,155,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 08:40:00,276.97749999999996,3,8,40,0,155,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 09:00:00,242.85500000000002,3,9,0,0,155,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 09:20:00,269.82909090909095,3,9,20,0,155,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 09:40:00,250.81000000000003,3,9,40,0,155,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 10:00:00,175.94,3,10,0,0,155,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 10:20:00,118.9175,3,10,20,0,155,998.7,1003.5,217.0,3.4,37.0,40.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 10:40:00,127.88,3,10,40,0,156,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 11:00:00,89.525,3,11,0,0,156,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 11:20:00,143.115,3,11,20,0,156,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 11:40:00,107.65600000000002,3,11,40,0,156,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 12:00:00,105.1575,3,12,0,0,156,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 12:20:00,109.57000000000001,3,12,20,0,156,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 12:40:00,129.925,3,12,40,0,156,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 13:00:00,97.96000000000002,3,13,0,0,156,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 13:20:00,128.06666666666666,3,13,20,0,156,1000.2,1005.0,224.0,2.5,33.0,53.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 13:40:00,99.354,3,13,40,0,157,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 14:00:00,115.72875,3,14,0,0,157,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 14:20:00,128.546875,3,14,20,0,157,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 14:40:00,141.365,3,14,40,0,157,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 15:00:00,129.45749999999998,3,15,0,0,157,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 15:20:00,77.27250000000001,3,15,20,0,157,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 15:40:00,116.60666666666667,3,15,40,0,157,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 16:00:00,87.67750000000001,3,16,0,0,157,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 16:20:00,126.2575,3,16,20,0,157,1001.3,1006.1,208.0,2.1,30.6,63.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 16:40:00,124.91999999999999,3,16,40,0,158,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 17:00:00,108.08285714285714,3,17,0,0,158,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 17:20:00,168.5666666666667,3,17,20,0,158,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 17:40:00,123.79,3,17,40,0,158,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 18:00:00,114.29666666666667,3,18,0,0,158,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 18:20:00,102.69,3,18,20,0,158,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 18:40:00,202.54000000000002,3,18,40,0,158,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 19:00:00,140.046,3,19,0,0,158,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 19:20:00,149.025,3,19,20,0,158,1000.9,1005.7,210.0,2.5,29.0,69.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 19:40:00,137.10714285714286,3,19,40,0,159,1001.7,1006.5,222.0,2.3,27.3,79.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 20:00:00,116.08749999999999,3,20,0,0,159,1001.7,1006.5,222.0,2.3,27.3,79.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 20:20:00,113.434,3,20,20,0,159,1001.7,1006.5,222.0,2.3,27.3,79.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 20:40:00,115.2575,3,20,40,0,159,1001.7,1006.5,222.0,2.3,27.3,79.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 21:00:00,427.92,3,21,0,0,159,1001.7,1006.5,222.0,2.3,27.3,79.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 21:20:00,102.56625000000001,3,21,20,0,159,1001.7,1006.5,222.0,2.3,27.3,79.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 21:40:00,110.21,3,21,40,0,159,1001.7,1006.5,222.0,2.3,27.3,79.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
A,3,2016-07-20 22:00:00,108.70500000000001,3,22,0,0,159,1001.7,1006.5,222.0,2.3,27.3,79.0,0.0,1,2,852,8,448.0,5.0,404,3,0.0,0.0,0.0,0.0
